Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/13/2017,09:58:31,SL/NL,8,30,1,3,39,3,49,9,62,6,71,12,1,3,34,6,92,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,09:58:39,NL,5,30,9,3,47,0,0,9,70,4,79,14,9,3,0,6,100,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,09:58:46,NT,5,30,16,6,54,0,0,10,77,5,86,11,16,0,0,6,107,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,09:58:51,ST/NT,24,30,21,8,59,0,0,9,0,5,91,5,21,0,0,10,112,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,09:59:22,WT/WL,26,30,52,12,90,0,0,5,0,12,122,4,2,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,09:59:48,WT,7,30,78,13,0,0,0,6,25,10,0,7,22,0,0,8,6,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,09:59:55,WT/ET,5,30,85,13,0,0,0,6,32,10,1,7,28,0,0,8,13,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:00:00,ET,7,30,91,10,0,0,0,5,38,9,7,7,0,0,0,9,18,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:00:07,ET/EL,30,30,97,7,1,0,0,5,44,9,13,6,0,0,0,7,25,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:00:37,ET,7,30,0,5,31,4,21,4,75,8,44,13,0,4,26,4,55,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:00:44,WT/ET,19,30,1,5,38,4,27,5,81,10,50,14,0,2,32,6,62,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:01:03,ET,7,30,21,0,0,3,47,7,101,10,70,12,0,2,52,4,81,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:01:10,ET/EL,7,30,28,5,1,3,54,4,108,7,77,14,0,2,59,4,89,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:01:24,SL/NL,7,30,1,10,15,3,67,8,121,11,90,12,1,2,72,8,102,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:01:31,SL,2,30,8,8,22,3,0,4,128,8,97,3,8,0,0,8,109,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:01:38,ST,2,30,15,11,29,0,0,4,135,11,104,0,0,0,0,6,116,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:01:40,ST/NT,16,30,17,10,31,0,0,4,137,10,106,0,0,0,0,7,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:02:03,WT/WL,19,30,41,12,54,0,0,0,0,10,130,8,1,0,0,8,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:02:22,WT,7,30,60,12,0,5,9,4,18,12,0,14,3,0,0,8,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:02:29,WT/ET,17,30,67,8,0,4,16,4,25,10,1,13,10,0,0,10,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:02:46,ET,7,30,83,0,0,6,32,3,41,10,18,13,0,5,14,13,44,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:02:53,ET/EL,18,30,91,0,0,6,40,4,49,12,25,13,0,3,22,9,51,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:03:11,EL,7,30,0,0,0,6,58,3,67,9,43,0,0,4,40,7,69,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:03:18,WL/EL,20,30,0,0,0,6,65,4,74,9,50,9,0,4,47,10,76,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:03:38,WL,7,0,0,0,0,7,85,10,94,0,0,9,20,5,67,13,97,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:03:45,WT/WL,18,2,2,8,1,6,92,11,101,0,0,11,27,4,74,10,104,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:04:10,SL/NL,6,30,26,0,0,7,116,13,125,0,0,14,51,5,98,13,128,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:04:23,ST/NT,9,30,40,7,6,7,1,14,139,0,0,14,64,0,0,8,141,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:04:40,WT/ET,28,30,56,13,23,7,18,14,0,0,0,22,81,3,9,11,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:05:08,ET,7,30,85,8,0,7,47,16,28,10,22,7,0,2,38,8,30,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:05:15,ET/EL,47,30,92,4,2,7,54,16,35,11,29,6,0,2,45,9,37,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:06:09,SL/NL,9,30,1,7,56,7,108,20,89,6,83,0,0,2,99,8,91,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:06:18,SL,4,3,9,11,64,5,0,20,98,10,92,3,7,0,0,9,100,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:06:25,ST,4,30,16,11,71,0,0,21,105,8,99,1,14,0,0,9,107,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:06:29,ST/NT,35,30,21,12,76,0,0,21,109,8,103,1,19,0,0,10,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:07:11,WT/WL,19,30,63,8,118,6,25,2,1,8,145,8,61,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:07:30,WT,5,30,82,0,0,6,44,2,20,2,0,17,80,3,15,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:07:37,ET,5,30,89,0,0,6,51,1,27,1,0,19,87,2,22,6,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:07:42,ET/EL,35,30,94,0,0,6,56,2,32,0,0,18,0,2,27,8,7,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:08:17,ET,7,1,0,4,29,6,91,10,67,0,0,5,0,3,62,8,41,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:08:24,WT/ET,18,0,0,4,36,6,98,11,74,0,0,0,0,4,69,9,48,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:08:42,ET,7,4,9,0,0,6,116,12,92,0,0,0,0,3,87,7,67,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:08:49,ET/EL,12,3,16,13,1,6,123,13,99,0,0,0,0,3,94,9,73,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:09:08,SL/NL,7,30,1,12,20,6,141,14,118,9,10,0,0,4,112,11,92,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:09:22,ST/NT,16,30,16,12,34,5,1,15,132,8,24,11,8,3,0,7,106,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:09:45,WT/WL,19,30,39,13,58,5,25,4,0,9,48,10,32,2,24,3,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:10:04,WT,7,30,58,13,0,6,43,23,18,7,0,14,50,2,42,4,21,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:10:11,WT/ET,8,30,65,13,0,5,51,23,25,0,0,13,58,4,50,5,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:10:19,ET,7,30,73,12,0,8,58,24,33,3,7,12,0,2,57,4,36,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:10:26,ET/EL,48,30,80,12,2,7,65,3,40,5,14,13,0,2,64,6,43,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:11:21,SL/NL,7,2,1,8,56,5,120,28,95,7,68,0,0,2,119,9,97,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:11:35,ST/NT,37,2,16,16,71,4,2,29,109,7,83,0,0,0,0,7,112,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:12:19,WT/WL,19,30,59,20,114,2,45,0,0,11,126,11,24,2,11,4,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:12:38,WT,7,30,79,13,0,6,65,4,17,0,0,10,44,2,30,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:12:45,WT/ET,17,30,85,13,0,4,71,3,23,0,0,11,50,2,37,8,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:13:02,ET,7,30,102,11,0,3,88,3,40,9,14,11,0,2,53,7,44,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:13:09,ET/EL,42,30,109,0,0,5,95,3,47,8,21,12,0,2,60,7,51,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:13:51,ET,7,0,0,0,0,2,137,5,89,5,63,6,0,2,103,11,93,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:13:58,WT/ET,18,30,0,0,0,2,144,6,96,5,70,0,0,2,109,8,100,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:14:23,SL/NL,6,30,26,0,0,5,170,8,122,4,95,0,0,2,135,12,125,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:14:37,ST/NT,9,30,40,0,0,1,3,9,135,8,109,0,0,0,0,11,139,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:14:53,WT/WL,19,30,55,12,6,0,0,9,0,11,125,0,0,2,2,11,1,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:15:12,WT,7,30,75,5,0,1,10,10,19,3,0,4,13,4,21,5,21,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:15:19,WT/ET,1,30,81,0,0,1,17,4,25,9,1,9,19,3,28,10,27,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:15:20,ET,7,30,83,7,0,1,18,4,27,8,3,10,0,2,29,9,28,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:15:27,ET/EL,47,30,89,0,0,3,25,11,33,7,9,11,0,2,36,9,35,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:16:14,EL,7,30,0,5,44,1,72,14,81,7,57,6,0,4,83,6,82,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:16:21,WL/EL,17,0,0,5,51,2,79,4,87,7,63,0,0,2,90,7,89,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:16:45,SL/NL,7,0,0,7,75,2,103,17,112,0,0,4,10,2,114,10,113,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:16:59,ST/NT,21,4,9,7,89,3,2,18,126,0,0,3,24,0,0,6,127,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:17:27,WT/WL,19,30,38,11,117,6,30,22,1,7,24,14,53,1,15,0,0,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:17:46,WT,7,30,57,11,0,6,49,23,20,5,0,14,72,3,34,0,0,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:17:53,WT/ET,5,30,63,9,0,5,56,23,26,3,2,13,78,3,40,5,6,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:17:58,ET,7,30,68,10,0,5,60,24,31,3,6,12,0,3,45,5,10,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:18:05,ET/EL,32,30,76,0,0,6,68,24,39,11,14,11,0,2,53,6,18,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:18:37,EL,7,30,0,9,29,4,100,26,70,9,46,12,0,3,84,4,50,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:18:44,WL/EL,17,0,0,7,37,4,107,27,78,10,53,0,0,3,92,4,57,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:19:08,SL/NL,7,0,0,6,60,5,130,28,101,0,0,6,2,4,115,11,80,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:19:22,ST/NT,32,0,0,11,75,0,0,29,116,8,3,11,17,0,0,11,95,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:20:01,WT/WL,19,30,24,13,113,0,0,0,0,9,41,14,55,1,18,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:20:20,WT,7,30,44,9,0,6,10,0,0,9,0,10,75,1,38,3,21,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:20:27,WT/ET,16,30,50,5,0,5,16,3,2,3,1,13,81,1,44,2,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:20:43,ET,7,30,67,0,0,4,33,4,19,2,18,13,0,1,61,7,44,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:20:50,ET/EL,24,30,73,0,0,4,39,4,25,4,24,12,0,1,67,6,50,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:21:14,EL,7,30,0,5,18,4,64,4,50,4,49,0,0,1,92,7,75,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:21:21,WL,7,0,0,6,24,4,70,4,56,2,55,0,0,1,98,9,81,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:21:28,WT/WL,18,0,0,7,31,4,77,4,63,0,0,0,0,1,105,7,88,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:21:53,SL/NL,6,30,19,0,0,4,102,9,88,0,0,12,14,1,130,6,113,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:22:07,ST/NT,21,30,34,0,0,0,0,10,102,0,0,14,28,0,0,9,127,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:22:35,WT/ET,31,30,62,11,21,0,0,0,0,0,0,9,57,2,21,3,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:23:06,ET,7,30,92,0,0,2,21,5,16,11,21,12,0,3,52,7,33,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:23:13,ET/EL,42,30,99,0,0,2,28,5,23,11,28,13,0,3,59,11,40,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:23:55,EL,7,30,0,5,37,2,70,4,65,7,71,0,0,2,101,8,82,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:24:02,WL/EL,19,30,0,6,44,2,76,6,71,8,77,13,2,2,107,12,88,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:24:28,SL/NL,7,30,0,9,70,3,102,6,97,0,0,0,0,2,133,7,114,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:24:42,ST/NT,20,4,13,12,84,0,0,7,111,9,6,9,3,0,0,8,128,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:25:09,WT/WL,19,4,41,13,111,5,22,7,2,11,33,8,30,2,10,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:25:28,WT,7,3,60,12,0,3,41,8,21,0,0,9,49,1,29,6,14,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:25:35,WT/ET,17,30,67,13,0,3,48,9,28,0,0,12,56,1,36,6,21,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:25:52,ET,7,30,84,0,0,5,65,10,45,11,12,13,0,1,53,9,39,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:25:59,ET/EL,34,30,91,0,0,5,72,11,52,10,19,13,0,1,60,8,46,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:26:40,SL/NL,8,30,2,1,22,5,113,14,93,5,60,8,2,1,101,6,87,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:26:48,SL,6,30,10,1,30,4,0,14,101,5,69,7,0,3,0,5,95,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:26:55,ST,6,30,17,2,36,0,0,15,108,5,75,0,0,0,0,7,101,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:27:01,ST/NT,35,30,22,3,42,0,0,15,113,5,81,0,0,0,0,6,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:27:43,WT/WL,19,30,65,11,85,3,38,0,0,10,123,8,22,2,20,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:28:02,WT,7,30,84,13,0,9,57,3,5,1,0,10,41,3,39,10,17,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:28:09,WT/ET,16,30,91,9,0,3,64,5,12,0,0,9,48,4,46,8,24,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:28:25,ET,7,30,107,0,0,3,80,4,28,0,0,12,0,2,62,5,40,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:28:32,ET/EL,63,30,114,0,0,3,87,3,35,0,0,10,0,2,69,5,47,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:29:42,SL/NL,7,0,0,6,33,3,157,7,105,6,49,0,0,4,139,10,117,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:29:56,ST/NT,14,30,13,9,47,0,0,8,119,5,63,0,0,2,1,8,131,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:30:17,WT/WL,19,30,34,11,68,4,14,8,2,7,84,0,0,2,22,9,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:30:36,WT,7,4,53,10,0,2,33,9,21,2,0,3,8,2,41,7,10,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:30:43,WT/ET,13,30,60,0,0,2,39,9,28,0,0,4,14,4,47,8,16,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:30:56,ET,7,30,73,6,0,2,53,10,41,4,8,12,0,5,61,9,30,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:31:03,ET/EL,36,30,80,0,0,2,60,11,48,7,15,12,0,5,68,10,37,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:31:39,ET,7,0,0,0,0,5,95,13,84,3,51,13,0,3,103,9,72,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:31:46,WT/ET,18,0,0,0,0,3,103,14,91,4,58,9,0,3,111,7,80,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:32:11,SL/NL,6,2,6,4,1,4,128,16,116,8,83,4,1,3,136,9,105,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:32:24,ST/NT,20,30,19,7,14,0,0,16,129,6,96,0,0,0,0,9,117,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:32:51,WT/WL,19,30,46,13,42,0,0,7,1,11,123,0,0,2,24,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:33:10,WT,7,30,65,7,0,0,0,7,20,9,0,7,17,1,43,4,12,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:33:17,WT/ET,9,30,72,4,0,0,0,7,27,5,2,9,24,1,50,11,19,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:33:26,ET,7,30,81,0,0,0,0,7,36,3,11,10,0,1,59,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:33:33,ET/EL,25,30,88,0,0,0,0,6,43,7,17,10,0,1,66,12,35,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:33:58,ET,7,30,0,3,17,3,11,6,69,7,43,9,0,2,91,6,60,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:34:05,WT/ET,20,30,0,3,23,7,17,6,75,4,49,9,0,2,97,7,67,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:34:32,SL/NL,9,30,27,7,1,8,44,8,102,10,76,12,1,4,125,6,94,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:34:48,ST/NT,30,30,43,5,17,0,0,9,118,7,92,0,0,0,0,7,110,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:35:25,WT/WL,19,30,80,13,54,0,0,9,2,8,129,9,16,0,0,2,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:35:44,WT,7,30,100,10,0,0,0,10,21,7,0,13,36,0,0,7,21,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:35:51,WT/ET,17,30,107,12,0,0,0,11,28,5,1,14,43,0,0,11,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:36:08,ET,7,30,123,0,0,0,0,12,45,10,18,13,0,3,8,11,45,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:36:15,ET/EL,19,30,131,0,0,0,0,4,52,11,25,13,0,2,16,10,52,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:36:34,EL,7,30,0,3,13,4,2,4,71,6,45,6,0,2,35,11,71,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:36:41,WL/EL,32,30,0,3,20,0,0,4,78,6,51,0,0,2,42,9,78,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:37:20,SL/NL,7,0,0,11,59,3,38,4,117,0,0,8,27,4,81,9,117,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:37:34,ST/NT,18,0,0,10,73,0,0,18,131,2,12,10,41,3,2,7,131,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:37:59,WT/WL,19,30,18,11,98,0,0,2,2,9,37,18,66,1,27,3,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:38:18,WT,7,30,36,6,0,0,0,4,20,0,0,23,85,2,46,3,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:38:25,WT/ET,9,30,44,4,0,0,0,7,28,0,0,24,92,1,53,2,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:38:34,ET,7,30,53,0,0,0,0,8,37,2,4,23,0,5,62,2,37,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:38:41,ET/EL,35,30,59,0,0,0,0,8,43,2,11,22,0,2,69,2,43,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:39:16,ET,7,30,0,4,31,2,18,11,79,4,46,12,0,2,104,10,79,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:39:23,WT/ET,18,0,0,5,38,2,25,11,86,4,53,11,0,2,111,9,86,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:39:48,SL/NL,6,30,18,2,2,2,49,13,110,6,78,1,2,2,136,7,110,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:40:01,ST/NT,25,30,32,2,15,0,0,13,124,6,91,0,0,0,0,7,124,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:40:33,WT/WL,19,30,64,10,47,2,4,0,0,8,123,6,22,2,20,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:40:52,WT,7,30,82,5,0,2,23,2,14,1,0,12,40,2,38,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:40:59,WT/ET,17,30,89,7,0,2,30,4,21,0,0,14,47,2,45,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:41:16,ET,7,30,107,8,0,2,47,4,39,4,12,14,0,2,63,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:41:23,ET/EL,35,30,114,0,0,2,54,5,46,6,19,14,0,2,70,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:41:58,EL,7,30,0,4,34,2,89,4,81,5,54,0,0,2,105,5,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:42:05,WL/EL,1,0,0,10,41,2,96,4,88,5,61,0,0,2,112,5,35,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:42:06,WL,7,0,0,9,41,2,97,4,88,5,0,0,0,2,112,5,35,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:42:13,WT/WL,18,4,1,11,48,2,104,4,95,6,0,3,0,2,119,5,42,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:42:38,SL/NL,6,2,26,0,0,2,129,4,120,0,0,2,25,3,144,7,67,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:42:52,ST/NT,9,4,40,13,3,0,0,11,134,0,0,7,39,0,0,7,82,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:43:08,WT/WL,18,30,56,13,18,0,0,11,2,5,14,7,54,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:43:26,WT,7,30,74,8,0,0,0,12,20,2,0,8,72,0,0,5,6,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:43:33,WT/ET,5,30,82,0,0,0,0,12,27,0,0,9,80,0,0,11,14,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:43:38,ET,7,30,87,0,0,2,2,12,32,0,0,15,0,0,0,8,19,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:43:45,ET/EL,33,30,93,0,0,5,8,13,39,0,0,15,0,0,0,8,25,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:44:25,SL/NL,8,2,0,3,38,8,48,15,79,0,0,0,0,1,12,7,65,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:44:33,SL,7,30,8,4,47,6,0,16,87,0,0,8,6,0,0,8,74,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:44:40,ST/SL,1,30,14,6,53,0,0,16,94,0,0,12,13,0,0,10,80,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:44:41,ST,7,30,15,6,54,0,0,16,94,0,0,11,13,0,0,9,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:44:48,ST/NT,45,30,23,5,62,0,0,17,102,7,0,11,21,0,0,10,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:45:40,WT/WL,20,30,75,13,114,7,34,0,0,11,51,14,73,0,0,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:46:00,WT,7,30,95,11,0,6,54,5,12,4,0,15,93,2,14,7,12,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:46:07,WT/ET,12,30,102,13,0,6,61,3,19,0,0,16,100,2,21,8,19,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:46:19,ET,7,30,114,8,0,6,73,3,31,5,2,13,0,2,33,6,31,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:46:26,ET/EL,50,30,121,6,1,6,80,4,38,7,9,11,0,2,40,10,38,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:47:23,SL/NL,13,0,0,4,58,8,136,4,95,5,65,0,0,4,96,9,95,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,10:47:36,SL,1,2,6,18,71,0,0,4,108,7,78,4,10,0,0,8,108,154,"Phase 5 (WL):(Stuck Detector)"
