Time","Strength","Firsts","Lasts","Minimum","Maximum"
"Mon Feb 13 2017 19:35:00 GMT-0500 (Eastern Standard Time)","5:26","5:04","5:20","4:44","5:36"
"Mon Feb 13 2017 19:40:00 GMT-0500 (Eastern Standard Time)","5:09","4:47","5:07","4:34","5:17"
"Mon Feb 13 2017 19:45:00 GMT-0500 (Eastern Standard Time)","4:42","4:31","4:41","4:28","4:51"
"Mon Feb 13 2017 19:50:00 GMT-0500 (Eastern Standard Time)","4:18","4:10","4:25","3:56","4:26"
"Mon Feb 13 2017 19:55:00 GMT-0500 (Eastern Standard Time)","3:33","3:31","3:32","3:24","3:34"
"Mon Feb 13 2017 20:00:00 GMT-0500 (Eastern Standard Time)","2:48","2:39","2:51","2:36","2:54"
"Mon Feb 13 2017 20:05:00 GMT-0500 (Eastern Standard Time)","2:11","1:55","2:18","1:42","2:28"
"Mon Feb 13 2017 20:10:00 GMT-0500 (Eastern Standard Time)","1:43","1:23","1:48","1:18","1:58"
"Mon Feb 13 2017 20:15:00 GMT-0500 (Eastern Standard Time)","1:30","1:18","1:31","1:12","1:38"
"Mon Feb 13 2017 20:20:00 GMT-0500 (Eastern Standard Time)","1:28","1:16","1:27","1:09","1:33"
"Mon Feb 13 2017 20:25:00 GMT-0500 (Eastern Standard Time)","1:20","1:09","1:18","1:03","1:23"
"Mon Feb 13 2017 20:30:00 GMT-0500 (Eastern Standard Time)","1:17","1:05","1:15","1:02","1:19"
"Mon Feb 13 2017 20:35:00 GMT-0500 (Eastern Standard Time)","1:13","1:04","1:09","1:02","1:17"
"Mon Feb 13 2017 20:40:00 GMT-0500 (Eastern Standard Time)","1:12","1:05","1:09","1:01","1:16"
"Mon Feb 13 2017 20:45:00 GMT-0500 (Eastern Standard Time)","1:12","1:06","1:10","1:01","1:18"
"Mon Feb 13 2017 20:50:00 GMT-0500 (Eastern Standard Time)","1:11","1:05","1:10","1:02","1:18"
"Mon Feb 13 2017 20:55:00 GMT-0500 (Eastern Standard Time)","1:10","1:06","1:10","1:02","1:18"
"Mon Feb 13 2017 21:00:00 GMT-0500 (Eastern Standard Time)","1:12","1:06","1:11","1:02","1:20"
"Mon Feb 13 2017 21:05:00 GMT-0500 (Eastern Standard Time)","1:10","1:04","1:11","1:01","1:20"
"Mon Feb 13 2017 21:10:00 GMT-0500 (Eastern Standard Time)","1:10","1:03","1:11","1:01","1:19"
"Mon Feb 13 2017 21:15:00 GMT-0500 (Eastern Standard Time)","1:10","1:03","1:13","1:02","1:20"
"Mon Feb 13 2017 21:20:00 GMT-0500 (Eastern Standard Time)","1:06","1:02","1:08","1:01","1:14"
"Mon Feb 13 2017 21:25:00 GMT-0500 (Eastern Standard Time)","1:05","1:02","1:07","1:01","1:13"
"Mon Feb 13 2017 21:30:00 GMT-0500 (Eastern Standard Time)","1:06","1:02","1:08","1:02","1:13"
"Mon Feb 13 2017 21:35:00 GMT-0500 (Eastern Standard Time)","1:05","1:02","1:06","1:01","1:12"
"Mon Feb 13 2017 21:40:00 GMT-0500 (Eastern Standard Time)","1:05","1:03","1:04","1:02","1:11"
"Mon Feb 13 2017 21:45:00 GMT-0500 (Eastern Standard Time)","1:05","1:03","1:04","1:02","1:08"
"Mon Feb 13 2017 21:50:00 GMT-0500 (Eastern Standard Time)","1:06","1:04","1:05","1:02","1:10"
"Mon Feb 13 2017 21:55:00 GMT-0500 (Eastern Standard Time)","1:06","1:03","1:05","1:02","1:09"
"Mon Feb 13 2017 22:00:00 GMT-0500 (Eastern Standard Time)","1:05","1:03","1:04","1:00","1:08"
"Mon Feb 13 2017 22:05:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:03","0:59","1:07"
"Mon Feb 13 2017 22:10:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:03","0:59","1:06"
"Mon Feb 13 2017 22:15:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:02","0:58","1:05"
"Mon Feb 13 2017 22:20:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:02","0:59","1:05"
"Mon Feb 13 2017 22:25:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:02","0:59","1:05"
"Mon Feb 13 2017 22:30:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:02","0:59","1:05"
"Mon Feb 13 2017 22:35:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:02","0:58","1:04"
"Mon Feb 13 2017 22:40:00 GMT-0500 (Eastern Standard Time)","1:00","0:58","1:00","0:54","1:02"
"Mon Feb 13 2017 22:45:00 GMT-0500 (Eastern Standard Time)","1:00","0:58","1:00","0:52","1:02"
"Mon Feb 13 2017 22:50:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:00","0:53","1:03"
"Mon Feb 13 2017 22:55:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:00","0:54","1:03"
"Mon Feb 13 2017 23:00:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:00","0:55","1:04"
"Mon Feb 13 2017 23:05:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:01","0:56","1:04"
"Mon Feb 13 2017 23:10:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:00","0:56","1:04"
"Mon Feb 13 2017 23:15:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:00","0:55","1:03"
"Mon Feb 13 2017 23:20:00 GMT-0500 (Eastern Standard Time)","0:59","0:58","0:59","0:55","1:03"
"Mon Feb 13 2017 23:25:00 GMT-0500 (Eastern Standard Time)","0:59","0:58","0:59","0:55","1:03"
"Mon Feb 13 2017 23:30:00 GMT-0500 (Eastern Standard Time)","0:59","0:58","0:59","0:55","1:03"
"Mon Feb 13 2017 23:35:00 GMT-0500 (Eastern Standard Time)","0:59","0:58","0:59","0:55","1:03"
"Mon Feb 13 2017 23:40:00 GMT-0500 (Eastern Standard Time)","0:59","0:59","0:59","0:55","1:03"
"Mon Feb 13 2017 23:45:00 GMT-0500 (Eastern Standard Time)","0:59","0:59","0:59","0:55","1:04"
"Mon Feb 13 2017 23:50:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","0:59","0:55","1:04"
"Mon Feb 13 2017 23:55:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","0:59","0:55","1:04"
"Tue Feb 14 2017 00:00:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:00","0:57","1:03"
"Tue Feb 14 2017 00:05:00 GMT-0500 (Eastern Standard Time)","1:00","1:00","1:00","0:58","1:04"
"Tue Feb 14 2017 00:10:00 GMT-0500 (Eastern Standard Time)","1:00","1:00","1:00","0:59","1:04"
"Tue Feb 14 2017 00:15:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:00","0:59","1:04"
"Tue Feb 14 2017 00:20:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:01","0:59","1:05"
"Tue Feb 14 2017 00:25:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:00","0:59","1:05"
"Tue Feb 14 2017 00:30:00 GMT-0500 (Eastern Standard Time)","1:01","1:01","1:01","0:59","1:06"
"Tue Feb 14 2017 00:35:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:01","0:59","1:06"
"Tue Feb 14 2017 00:40:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:08"
"Tue Feb 14 2017 00:45:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:03","1:00","1:11"
"Tue Feb 14 2017 00:50:00 GMT-0500 (Eastern Standard Time)","1:06","1:02","1:05","1:00","1:11"
"Tue Feb 14 2017 00:55:00 GMT-0500 (Eastern Standard Time)","1:06","1:01","1:04","1:00","1:11"
"Tue Feb 14 2017 01:00:00 GMT-0500 (Eastern Standard Time)","1:06","1:02","1:05","1:00","1:11"
"Tue Feb 14 2017 01:05:00 GMT-0500 (Eastern Standard Time)","1:05","1:02","1:05","1:00","1:09"
"Tue Feb 14 2017 01:10:00 GMT-0500 (Eastern Standard Time)","1:05","1:02","1:05","1:00","1:09"
"Tue Feb 14 2017 01:15:00 GMT-0500 (Eastern Standard Time)","1:05","1:02","1:05","1:00","1:09"
"Tue Feb 14 2017 01:20:00 GMT-0500 (Eastern Standard Time)","1:05","1:02","1:04","1:00","1:09"
"Tue Feb 14 2017 01:25:00 GMT-0500 (Eastern Standard Time)","1:05","1:02","1:04","1:00","1:11"
"Tue Feb 14 2017 01:30:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:10"
"Tue Feb 14 2017 01:35:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 01:40:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:02","1:00","1:10"
"Tue Feb 14 2017 01:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 01:50:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:02","1:00","1:10"
"Tue Feb 14 2017 01:55:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:00:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 02:05:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 02:10:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 02:15:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:20:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:25:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:30:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:35:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:40:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:50:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 02:55:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 03:00:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 03:05:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 03:10:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 03:15:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 03:20:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:02","1:00","1:11"
"Tue Feb 14 2017 03:25:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:11"
"Tue Feb 14 2017 03:30:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:11"
"Tue Feb 14 2017 03:35:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:11"
"Tue Feb 14 2017 03:40:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:11"
"Tue Feb 14 2017 03:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:11"
"Tue Feb 14 2017 03:50:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:11"
"Tue Feb 14 2017 03:55:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 04:00:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 04:05:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 04:10:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 04:15:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:12"
"Tue Feb 14 2017 04:20:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","0:59","1:12"
"Tue Feb 14 2017 04:25:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:03","0:59","1:12"
"Tue Feb 14 2017 04:30:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:03","0:59","1:12"
"Tue Feb 14 2017 04:35:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:03","0:59","1:12"
"Tue Feb 14 2017 04:40:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","0:59","1:12"
"Tue Feb 14 2017 04:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","0:59","1:12"
"Tue Feb 14 2017 04:50:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:04","0:59","1:12"
"Tue Feb 14 2017 04:55:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:03","0:59","1:12"
"Tue Feb 14 2017 05:00:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:04","0:59","1:12"
"Tue Feb 14 2017 05:05:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:04","0:59","1:12"
"Tue Feb 14 2017 05:10:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:05","0:59","1:12"
"Tue Feb 14 2017 05:15:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:04","0:59","1:12"
"Tue Feb 14 2017 05:20:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:04","0:59","1:11"
"Tue Feb 14 2017 05:25:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:02","0:59","1:11"
"Tue Feb 14 2017 05:30:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:02","0:59","1:10"
"Tue Feb 14 2017 05:35:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:02","0:59","1:10"
"Tue Feb 14 2017 05:40:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:02","0:59","1:09"
"Tue Feb 14 2017 05:45:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:04","0:59","1:10"
"Tue Feb 14 2017 05:50:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:03","1:00","1:10"
"Tue Feb 14 2017 05:55:00 GMT-0500 (Eastern Standard Time)","1:01","1:01","1:02","1:00","1:09"
"Tue Feb 14 2017 06:00:00 GMT-0500 (Eastern Standard Time)","1:01","1:01","1:02","0:59","1:09"
"Tue Feb 14 2017 06:05:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:02","0:59","1:09"
"Tue Feb 14 2017 06:10:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:04","0:59","1:12"
"Tue Feb 14 2017 06:15:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:04","0:58","1:12"
"Tue Feb 14 2017 06:20:00 GMT-0500 (Eastern Standard Time)","1:01","1:01","1:02","0:57","1:11"
"Tue Feb 14 2017 06:25:00 GMT-0500 (Eastern Standard Time)","1:01","1:02","1:02","0:57","1:12"
"Tue Feb 14 2017 06:30:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","0:59","1:12"
"Tue Feb 14 2017 06:35:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:04","0:58","1:13"
"Tue Feb 14 2017 06:40:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:04","0:58","1:13"
"Tue Feb 14 2017 06:45:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:04","0:59","1:12"
"Tue Feb 14 2017 06:50:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:04","0:59","1:11"
"Tue Feb 14 2017 06:55:00 GMT-0500 (Eastern Standard Time)","1:01","1:02","1:02","0:59","1:10"
"Tue Feb 14 2017 07:00:00 GMT-0500 (Eastern Standard Time)","1:01","1:02","1:02","0:59","1:09"
"Tue Feb 14 2017 07:05:00 GMT-0500 (Eastern Standard Time)","1:01","1:02","1:02","0:59","1:09"
"Tue Feb 14 2017 07:10:00 GMT-0500 (Eastern Standard Time)","1:01","1:02","1:01","1:00","1:08"
"Tue Feb 14 2017 07:15:00 GMT-0500 (Eastern Standard Time)","1:01","1:02","1:02","1:00","1:09"
"Tue Feb 14 2017 07:20:00 GMT-0500 (Eastern Standard Time)","1:01","1:01","1:01","1:00","1:08"
"Tue Feb 14 2017 07:25:00 GMT-0500 (Eastern Standard Time)","1:01","1:01","1:02","1:00","1:09"
"Tue Feb 14 2017 07:30:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:03","1:00","1:10"
"Tue Feb 14 2017 07:35:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","1:00","1:11"
"Tue Feb 14 2017 07:40:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","0:59","1:10"
"Tue Feb 14 2017 07:45:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","1:00","1:09"
"Tue Feb 14 2017 07:50:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","1:00","1:09"
"Tue Feb 14 2017 07:55:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","1:00","1:10"
"Tue Feb 14 2017 08:00:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","1:00","1:10"
"Tue Feb 14 2017 08:05:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:02","1:00","1:10"
"Tue Feb 14 2017 08:10:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","1:00","1:10"
"Tue Feb 14 2017 08:15:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:02","1:00","1:10"
"Tue Feb 14 2017 08:20:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:03","1:00","1:11"
"Tue Feb 14 2017 08:25:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:03","1:00","1:11"
"Tue Feb 14 2017 08:30:00 GMT-0500 (Eastern Standard Time)","1:03","1:02","1:03","1:00","1:11"
"Tue Feb 14 2017 08:35:00 GMT-0500 (Eastern Standard Time)","1:03","1:03","1:03","1:00","1:11"
"Tue Feb 14 2017 08:40:00 GMT-0500 (Eastern Standard Time)","1:03","1:03","1:03","1:00","1:11"
"Tue Feb 14 2017 08:45:00 GMT-0500 (Eastern Standard Time)","1:03","1:04","1:03","1:00","1:11"
"Tue Feb 14 2017 08:50:00 GMT-0500 (Eastern Standard Time)","1:03","1:03","1:03","1:00","1:11"
"Tue Feb 14 2017 08:55:00 GMT-0500 (Eastern Standard Time)","1:03","1:03","1:04","1:00","1:11"
"Tue Feb 14 2017 09:00:00 GMT-0500 (Eastern Standard Time)","1:03","1:03","1:03","1:00","1:11"
"Tue Feb 14 2017 09:05:00 GMT-0500 (Eastern Standard Time)","1:04","1:04","1:04","1:00","1:15"
"Tue Feb 14 2017 09:10:00 GMT-0500 (Eastern Standard Time)","1:04","1:06","1:04","1:01","1:15"
"Tue Feb 14 2017 09:15:00 GMT-0500 (Eastern Standard Time)","1:07","1:06","1:04","1:01","1:14"
"Tue Feb 14 2017 09:20:00 GMT-0500 (Eastern Standard Time)","1:11","1:06","1:07","1:01","1:16"
"Tue Feb 14 2017 09:25:00 GMT-0500 (Eastern Standard Time)","1:09","1:05","1:07","1:01","1:15"
"Tue Feb 14 2017 09:30:00 GMT-0500 (Eastern Standard Time)","1:10","1:05","1:09","1:01","1:17"
"Tue Feb 14 2017 09:35:00 GMT-0500 (Eastern Standard Time)","1:13","1:06","1:12","1:01","1:19"
"Tue Feb 14 2017 09:40:00 GMT-0500 (Eastern Standard Time)","1:14","1:06","1:10","1:01","1:19"
"Tue Feb 14 2017 09:45:00 GMT-0500 (Eastern Standard Time)","1:15","1:07","1:12","1:01","1:19"
"Tue Feb 14 2017 09:50:00 GMT-0500 (Eastern Standard Time)","1:13","1:05","1:10","1:01","1:19"
"Tue Feb 14 2017 09:55:00 GMT-0500 (Eastern Standard Time)","1:11","1:04","1:09","1:00","1:19"
"Tue Feb 14 2017 10:00:00 GMT-0500 (Eastern Standard Time)","1:14","1:06","1:11","1:00","1:22"
"Tue Feb 14 2017 10:05:00 GMT-0500 (Eastern Standard Time)","1:14","1:07","1:11","1:00","1:23"
"Tue Feb 14 2017 10:10:00 GMT-0500 (Eastern Standard Time)","1:13","1:07","1:10","1:00","1:20"
"Tue Feb 14 2017 10:15:00 GMT-0500 (Eastern Standard Time)","1:15","1:10","1:13","1:00","1:23"
"Tue Feb 14 2017 10:20:00 GMT-0500 (Eastern Standard Time)","1:15","1:08","1:13","1:00","1:25"
"Tue Feb 14 2017 10:25:00 GMT-0500 (Eastern Standard Time)","1:14","1:07","1:11","1:00","1:19"
"Tue Feb 14 2017 10:30:00 GMT-0500 (Eastern Standard Time)","1:09","1:07","1:04","1:00","1:16"
"Tue Feb 14 2017 10:35:00 GMT-0500 (Eastern Standard Time)","1:09","1:07","1:04","1:00","1:15"
"Tue Feb 14 2017 10:40:00 GMT-0500 (Eastern Standard Time)","1:09","1:07","1:03","1:00","1:14"
"Tue Feb 14 2017 10:45:00 GMT-0500 (Eastern Standard Time)","1:09","1:08","1:04","1:01","1:15"
"Tue Feb 14 2017 10:50:00 GMT-0500 (Eastern Standard Time)","1:08","1:07","1:05","1:01","1:12"
"Tue Feb 14 2017 10:55:00 GMT-0500 (Eastern Standard Time)","1:07","1:06","1:05","1:01","1:12"
"Tue Feb 14 2017 11:00:00 GMT-0500 (Eastern Standard Time)","1:07","1:07","1:05","1:01","1:11"
"Tue Feb 14 2017 11:05:00 GMT-0500 (Eastern Standard Time)","1:07","1:06","1:06","1:02","1:10"
"Tue Feb 14 2017 11:10:00 GMT-0500 (Eastern Standard Time)","1:06","1:05","1:04","1:02","1:10"
"Tue Feb 14 2017 11:15:00 GMT-0500 (Eastern Standard Time)","1:07","1:06","1:05","1:02","1:10"
"Tue Feb 14 2017 11:20:00 GMT-0500 (Eastern Standard Time)","1:07","1:05","1:06","1:01","1:17"
"Tue Feb 14 2017 11:25:00 GMT-0500 (Eastern Standard Time)","1:08","1:06","1:07","1:01","1:24"
"Tue Feb 14 2017 11:30:00 GMT-0500 (Eastern Standard Time)","1:14","1:05","1:13","1:01","1:30"
"Tue Feb 14 2017 11:35:00 GMT-0500 (Eastern Standard Time)","1:18","1:06","1:19","1:00","1:30"
"Tue Feb 14 2017 11:40:00 GMT-0500 (Eastern Standard Time)","1:19","1:06","1:17","1:00","1:30"
"Tue Feb 14 2017 11:45:00 GMT-0500 (Eastern Standard Time)","1:16","1:07","1:18","0:59","1:31"
"Tue Feb 14 2017 11:50:00 GMT-0500 (Eastern Standard Time)","1:18","1:09","1:22","1:00","1:32"
"Tue Feb 14 2017 11:55:00 GMT-0500 (Eastern Standard Time)","1:16","1:09","1:17","1:00","1:30"
"Tue Feb 14 2017 12:00:00 GMT-0500 (Eastern Standard Time)","1:16","1:10","1:18","1:00","1:31"
"Tue Feb 14 2017 12:05:00 GMT-0500 (Eastern Standard Time)","1:16","1:10","1:18","1:00","1:31"
"Tue Feb 14 2017 12:10:00 GMT-0500 (Eastern Standard Time)","1:15","1:09","1:18","1:00","1:31"
"Tue Feb 14 2017 12:15:00 GMT-0500 (Eastern Standard Time)","1:17","1:09","1:20","1:00","1:34"
"Tue Feb 14 2017 12:20:00 GMT-0500 (Eastern Standard Time)","1:17","1:10","1:22","1:01","1:32"
"Tue Feb 14 2017 12:25:00 GMT-0500 (Eastern Standard Time)","1:17","1:10","1:18","1:01","1:26"
"Tue Feb 14 2017 12:30:00 GMT-0500 (Eastern Standard Time)","1:18","1:10","1:19","1:02","1:23"
"Tue Feb 14 2017 12:35:00 GMT-0500 (Eastern Standard Time)","1:19","1:10","1:20","1:04","1:26"
"Tue Feb 14 2017 12:40:00 GMT-0500 (Eastern Standard Time)","1:18","1:10","1:21","1:04","1:25"
"Tue Feb 14 2017 12:45:00 GMT-0500 (Eastern Standard Time)","1:18","1:10","1:24","1:05","1:28"
"Tue Feb 14 2017 12:50:00 GMT-0500 (Eastern Standard Time)","1:15","1:10","1:22","1:05","1:25"
"Tue Feb 14 2017 12:55:00 GMT-0500 (Eastern Standard Time)","1:16","1:11","1:22","1:08","1:26"
"Tue Feb 14 2017 13:00:00 GMT-0500 (Eastern Standard Time)","1:20","1:13","1:27","1:11","1:29"
"Tue Feb 14 2017 13:05:00 GMT-0500 (Eastern Standard Time)","1:29","1:14","1:30","1:08","1:32"
"Tue Feb 14 2017 13:10:00 GMT-0500 (Eastern Standard Time)","1:29","1:15","1:30","1:11","1:33"
"Tue Feb 14 2017 13:15:00 GMT-0500 (Eastern Standard Time)","1:30","1:20","1:31","1:14","1:40"
"Tue Feb 14 2017 13:20:00 GMT-0500 (Eastern Standard Time)","1:30","1:21","1:31","1:15","1:41"
"Tue Feb 14 2017 13:25:00 GMT-0500 (Eastern Standard Time)","1:32","1:25","1:32","1:17","1:42"
"Tue Feb 14 2017 13:30:00 GMT-0500 (Eastern Standard Time)","1:31","1:29","1:31","1:18","1:41"
"Tue Feb 14 2017 13:35:00 GMT-0500 (Eastern Standard Time)","1:33","1:28","1:32","1:19","1:48"
"Tue Feb 14 2017 13:40:00 GMT-0500 (Eastern Standard Time)","1:39","1:29","1:36","1:19","1:53"
"Tue Feb 14 2017 13:45:00 GMT-0500 (Eastern Standard Time)","1:37","1:30","1:33","1:21","1:50"
"Tue Feb 14 2017 13:50:00 GMT-0500 (Eastern Standard Time)","1:36","1:30","1:32","1:21","1:43"
"Tue Feb 14 2017 13:55:00 GMT-0500 (Eastern Standard Time)","1:43","1:32","1:42","1:22","1:56"
"Tue Feb 14 2017 14:00:00 GMT-0500 (Eastern Standard Time)","1:47","1:33","1:45","1:24","2:01"
"Tue Feb 14 2017 14:05:00 GMT-0500 (Eastern Standard Time)","1:44","1:32","1:42","1:23","1:53"
"Tue Feb 14 2017 14:10:00 GMT-0500 (Eastern Standard Time)","1:41","1:30","1:41","1:22","1:46"
"Tue Feb 14 2017 14:15:00 GMT-0500 (Eastern Standard Time)","1:37","1:30","1:38","1:23","1:42"
"Tue Feb 14 2017 14:20:00 GMT-0500 (Eastern Standard Time)","1:36","1:29","1:37","1:21","1:40"
"Tue Feb 14 2017 14:25:00 GMT-0500 (Eastern Standard Time)","1:31","1:27","1:31","1:16","1:39"
"Tue Feb 14 2017 14:30:00 GMT-0500 (Eastern Standard Time)","1:22","1:18","1:21","1:04","1:33"
"Tue Feb 14 2017 14:35:00 GMT-0500 (Eastern Standard Time)","1:20","1:15","1:20","1:04","1:31"
"Tue Feb 14 2017 14:40:00 GMT-0500 (Eastern Standard Time)","1:24","1:15","1:23","1:05","1:32"
"Tue Feb 14 2017 14:45:00 GMT-0500 (Eastern Standard Time)","1:24","1:19","1:24","1:05","1:32"
"Tue Feb 14 2017 14:50:00 GMT-0500 (Eastern Standard Time)","1:25","1:20","1:24","1:07","1:33"
"Tue Feb 14 2017 14:55:00 GMT-0500 (Eastern Standard Time)","1:27","1:21","1:27","1:09","1:35"
"Tue Feb 14 2017 15:00:00 GMT-0500 (Eastern Standard Time)","1:30","1:28","1:31","1:18","1:37"
"Tue Feb 14 2017 15:05:00 GMT-0500 (Eastern Standard Time)","1:30","1:30","1:35","1:20","1:38"
"Tue Feb 14 2017 15:10:00 GMT-0500 (Eastern Standard Time)","1:34","1:32","1:44","1:22","1:54"
