Time","Strength","Firsts","Lasts","Minimum","Maximum"
"Mon Feb 13 2017 19:30:00 GMT-0500 (Eastern Standard Time)","1:11","1:11","1:07","0:55","1:24"
"Mon Feb 13 2017 19:35:00 GMT-0500 (Eastern Standard Time)","1:04","1:07","1:04","0:54","1:20"
"Mon Feb 13 2017 19:40:00 GMT-0500 (Eastern Standard Time)","1:05","1:06","1:08","0:57","1:20"
"Mon Feb 13 2017 19:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:04","1:05","0:58","1:13"
"Mon Feb 13 2017 19:50:00 GMT-0500 (Eastern Standard Time)","1:04","1:03","1:05","0:58","1:13"
"Mon Feb 13 2017 19:55:00 GMT-0500 (Eastern Standard Time)","1:04","1:04","1:06","0:59","1:14"
"Mon Feb 13 2017 20:00:00 GMT-0500 (Eastern Standard Time)","1:04","1:04","1:04","0:59","1:10"
"Mon Feb 13 2017 20:05:00 GMT-0500 (Eastern Standard Time)","1:01","1:02","1:01","0:55","1:06"
"Mon Feb 13 2017 20:10:00 GMT-0500 (Eastern Standard Time)","1:00","1:02","1:00","0:52","1:07"
"Mon Feb 13 2017 20:15:00 GMT-0500 (Eastern Standard Time)","0:58","1:00","1:00","0:49","1:06"
"Mon Feb 13 2017 20:20:00 GMT-0500 (Eastern Standard Time)","1:00","1:02","1:01","0:49","1:07"
"Mon Feb 13 2017 20:25:00 GMT-0500 (Eastern Standard Time)","1:00","1:01","1:00","0:47","1:07"
"Mon Feb 13 2017 20:30:00 GMT-0500 (Eastern Standard Time)","0:59","1:00","1:00","0:47","1:08"
"Mon Feb 13 2017 20:35:00 GMT-0500 (Eastern Standard Time)","1:00","1:00","1:01","0:48","1:10"
"Mon Feb 13 2017 20:40:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:01","0:48","1:07"
"Mon Feb 13 2017 20:45:00 GMT-0500 (Eastern Standard Time)","0:59","0:52","1:00","0:44","1:05"
"Mon Feb 13 2017 20:50:00 GMT-0500 (Eastern Standard Time)","0:51","0:45","0:59","0:42","1:01"
"Mon Feb 13 2017 20:55:00 GMT-0500 (Eastern Standard Time)","0:51","0:45","0:58","0:43","1:00"
"Mon Feb 13 2017 21:00:00 GMT-0500 (Eastern Standard Time)","0:50","0:44","0:59","0:43","1:00"
"Mon Feb 13 2017 21:05:00 GMT-0500 (Eastern Standard Time)","0:54","0:45","0:59","0:43","1:00"
"Mon Feb 13 2017 21:10:00 GMT-0500 (Eastern Standard Time)","0:59","0:45","1:00","0:44","1:00"
"Mon Feb 13 2017 21:15:00 GMT-0500 (Eastern Standard Time)","0:56","0:44","1:00","0:43","1:00"
"Mon Feb 13 2017 21:20:00 GMT-0500 (Eastern Standard Time)","0:52","0:44","1:00","0:43","1:01"
"Mon Feb 13 2017 21:25:00 GMT-0500 (Eastern Standard Time)","0:50","0:44","1:00","0:43","1:01"
"Mon Feb 13 2017 21:30:00 GMT-0500 (Eastern Standard Time)","0:58","0:45","1:02","0:44","1:04"
"Mon Feb 13 2017 21:35:00 GMT-0500 (Eastern Standard Time)","1:01","0:51","1:05","0:45","1:12"
"Mon Feb 13 2017 21:40:00 GMT-0500 (Eastern Standard Time)","1:04","0:59","1:06","0:47","1:22"
"Mon Feb 13 2017 21:45:00 GMT-0500 (Eastern Standard Time)","1:07","0:59","1:07","0:47","1:26"
"Mon Feb 13 2017 21:50:00 GMT-0500 (Eastern Standard Time)","1:15","1:03","1:10","0:57","1:29"
"Mon Feb 13 2017 21:55:00 GMT-0500 (Eastern Standard Time)","1:12","1:06","1:09","0:51","1:28"
"Mon Feb 13 2017 22:00:00 GMT-0500 (Eastern Standard Time)","1:12","1:08","1:08","0:51","1:28"
"Mon Feb 13 2017 22:05:00 GMT-0500 (Eastern Standard Time)","1:11","1:08","1:09","0:49","1:28"
"Mon Feb 13 2017 22:10:00 GMT-0500 (Eastern Standard Time)","1:14","1:02","1:12","0:47","1:29"
"Mon Feb 13 2017 22:15:00 GMT-0500 (Eastern Standard Time)","1:13","1:01","1:13","0:46","1:30"
"Mon Feb 13 2017 22:20:00 GMT-0500 (Eastern Standard Time)","1:13","1:03","1:14","0:48","1:31"
"Mon Feb 13 2017 22:25:00 GMT-0500 (Eastern Standard Time)","1:11","1:01","1:14","0:49","1:30"
"Mon Feb 13 2017 22:30:00 GMT-0500 (Eastern Standard Time)","1:11","1:00","1:14","0:48","1:29"
"Mon Feb 13 2017 22:35:00 GMT-0500 (Eastern Standard Time)","1:05","1:00","1:14","0:46","1:29"
"Mon Feb 13 2017 22:40:00 GMT-0500 (Eastern Standard Time)","1:04","0:59","1:14","0:46","1:29"
"Mon Feb 13 2017 22:45:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:13","0:47","1:27"
"Mon Feb 13 2017 22:50:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:14","0:48","1:26"
"Mon Feb 13 2017 22:55:00 GMT-0500 (Eastern Standard Time)","1:02","1:00","1:12","0:48","1:23"
"Mon Feb 13 2017 23:00:00 GMT-0500 (Eastern Standard Time)","1:00","0:57","1:09","0:46","1:19"
"Mon Feb 13 2017 23:05:00 GMT-0500 (Eastern Standard Time)","1:00","0:58","1:07","0:44","1:17"
"Mon Feb 13 2017 23:10:00 GMT-0500 (Eastern Standard Time)","0:58","0:55","1:05","0:40","1:16"
"Mon Feb 13 2017 23:15:00 GMT-0500 (Eastern Standard Time)","0:54","0:53","1:04","0:40","1:17"
"Mon Feb 13 2017 23:20:00 GMT-0500 (Eastern Standard Time)","0:54","0:53","1:04","0:40","1:17"
"Mon Feb 13 2017 23:25:00 GMT-0500 (Eastern Standard Time)","0:53","0:51","1:02","0:39","1:13"
"Mon Feb 13 2017 23:30:00 GMT-0500 (Eastern Standard Time)","0:53","0:49","1:01","0:39","1:11"
"Mon Feb 13 2017 23:35:00 GMT-0500 (Eastern Standard Time)","0:52","0:49","1:01","0:39","1:10"
"Mon Feb 13 2017 23:40:00 GMT-0500 (Eastern Standard Time)","0:49","0:49","1:00","0:39","1:09"
"Mon Feb 13 2017 23:45:00 GMT-0500 (Eastern Standard Time)","0:50","0:50","1:00","0:40","1:10"
"Mon Feb 13 2017 23:50:00 GMT-0500 (Eastern Standard Time)","0:50","0:50","1:00","0:41","1:10"
"Mon Feb 13 2017 23:55:00 GMT-0500 (Eastern Standard Time)","0:50","0:50","1:00","0:41","1:10"
"Tue Feb 14 2017 00:00:00 GMT-0500 (Eastern Standard Time)","0:50","0:52","1:01","0:41","1:11"
"Tue Feb 14 2017 00:05:00 GMT-0500 (Eastern Standard Time)","0:49","0:49","1:01","0:41","1:10"
"Tue Feb 14 2017 00:10:00 GMT-0500 (Eastern Standard Time)","0:49","0:49","1:01","0:41","1:14"
"Tue Feb 14 2017 00:15:00 GMT-0500 (Eastern Standard Time)","0:49","0:49","1:00","0:41","1:08"
"Tue Feb 14 2017 00:20:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:59","0:41","1:05"
"Tue Feb 14 2017 00:25:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:59","0:41","1:07"
"Tue Feb 14 2017 00:30:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:59","0:40","1:07"
"Tue Feb 14 2017 00:35:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:59","0:40","1:07"
"Tue Feb 14 2017 00:40:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:59","0:40","1:10"
"Tue Feb 14 2017 00:45:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:59","0:40","1:06"
"Tue Feb 14 2017 00:50:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:58","0:40","1:03"
"Tue Feb 14 2017 00:55:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:55","0:40","1:02"
"Tue Feb 14 2017 01:00:00 GMT-0500 (Eastern Standard Time)","0:48","0:48","0:54","0:39","1:01"
"Tue Feb 14 2017 01:05:00 GMT-0500 (Eastern Standard Time)","0:47","0:45","0:53","0:39","1:00"
"Tue Feb 14 2017 01:10:00 GMT-0500 (Eastern Standard Time)","0:47","0:45","0:53","0:39","1:00"
"Tue Feb 14 2017 01:15:00 GMT-0500 (Eastern Standard Time)","0:47","0:45","0:54","0:39","1:00"
"Tue Feb 14 2017 01:20:00 GMT-0500 (Eastern Standard Time)","0:48","0:45","0:55","0:39","1:01"
"Tue Feb 14 2017 01:25:00 GMT-0500 (Eastern Standard Time)","0:48","0:45","0:55","0:39","1:01"
"Tue Feb 14 2017 01:30:00 GMT-0500 (Eastern Standard Time)","0:48","0:45","0:55","0:39","1:01"
"Tue Feb 14 2017 01:35:00 GMT-0500 (Eastern Standard Time)","0:48","0:45","0:55","0:39","1:01"
"Tue Feb 14 2017 01:40:00 GMT-0500 (Eastern Standard Time)","0:47","0:45","0:55","0:39","1:01"
"Tue Feb 14 2017 01:45:00 GMT-0500 (Eastern Standard Time)","0:47","0:45","0:55","0:39","1:00"
"Tue Feb 14 2017 01:50:00 GMT-0500 (Eastern Standard Time)","0:45","0:45","0:53","0:39","1:00"
"Tue Feb 14 2017 01:55:00 GMT-0500 (Eastern Standard Time)","0:45","0:45","0:53","0:39","1:00"
"Tue Feb 14 2017 02:00:00 GMT-0500 (Eastern Standard Time)","0:45","0:45","0:53","0:39","1:00"
"Tue Feb 14 2017 02:05:00 GMT-0500 (Eastern Standard Time)","0:45","0:45","0:53","0:39","1:00"
"Tue Feb 14 2017 02:10:00 GMT-0500 (Eastern Standard Time)","0:47","0:45","0:55","0:39","1:00"
"Tue Feb 14 2017 02:15:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:56","0:39","1:00"
"Tue Feb 14 2017 02:20:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:56","0:39","1:00"
"Tue Feb 14 2017 02:25:00 GMT-0500 (Eastern Standard Time)","0:48","0:45","0:56","0:39","1:01"
"Tue Feb 14 2017 02:30:00 GMT-0500 (Eastern Standard Time)","0:48","0:45","0:56","0:39","1:01"
"Tue Feb 14 2017 02:35:00 GMT-0500 (Eastern Standard Time)","0:48","0:45","0:56","0:39","1:01"
"Tue Feb 14 2017 02:40:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:55","0:39","1:01"
"Tue Feb 14 2017 02:45:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:55","0:39","1:01"
"Tue Feb 14 2017 02:50:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:55","0:39","1:01"
"Tue Feb 14 2017 02:55:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:39","1:01"
"Tue Feb 14 2017 03:00:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:39","1:01"
"Tue Feb 14 2017 03:05:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:39","1:01"
"Tue Feb 14 2017 03:10:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:39","1:01"
"Tue Feb 14 2017 03:15:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:55","0:40","1:01"
"Tue Feb 14 2017 03:20:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:55","0:40","1:01"
"Tue Feb 14 2017 03:25:00 GMT-0500 (Eastern Standard Time)","0:48","0:44","0:56","0:40","1:01"
"Tue Feb 14 2017 03:30:00 GMT-0500 (Eastern Standard Time)","0:47","0:44","0:55","0:39","1:00"
"Tue Feb 14 2017 03:35:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:40","1:00"
"Tue Feb 14 2017 03:40:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:40","1:00"
"Tue Feb 14 2017 03:45:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:40","1:00"
"Tue Feb 14 2017 03:50:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:40","1:00"
"Tue Feb 14 2017 03:55:00 GMT-0500 (Eastern Standard Time)","0:45","0:43","0:54","0:40","1:00"
"Tue Feb 14 2017 04:00:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:52","0:40","1:00"
"Tue Feb 14 2017 04:05:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:52","0:40","1:00"
"Tue Feb 14 2017 04:10:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:52","0:40","1:00"
"Tue Feb 14 2017 04:15:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:52","0:40","1:00"
"Tue Feb 14 2017 04:20:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:40","1:00"
"Tue Feb 14 2017 04:25:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:40","1:00"
"Tue Feb 14 2017 04:30:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:53","0:40","1:00"
"Tue Feb 14 2017 04:35:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:55","0:40","1:01"
"Tue Feb 14 2017 04:40:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:55","0:40","1:01"
"Tue Feb 14 2017 04:45:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:55","0:40","1:01"
"Tue Feb 14 2017 04:50:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:56","0:40","1:01"
"Tue Feb 14 2017 04:55:00 GMT-0500 (Eastern Standard Time)","0:48","0:44","0:56","0:41","1:01"
"Tue Feb 14 2017 05:00:00 GMT-0500 (Eastern Standard Time)","0:48","0:44","0:56","0:41","1:01"
"Tue Feb 14 2017 05:05:00 GMT-0500 (Eastern Standard Time)","0:48","0:44","0:56","0:41","1:01"
"Tue Feb 14 2017 05:10:00 GMT-0500 (Eastern Standard Time)","0:45","0:44","0:56","0:40","1:01"
"Tue Feb 14 2017 05:15:00 GMT-0500 (Eastern Standard Time)","0:48","0:44","0:57","0:41","1:02"
"Tue Feb 14 2017 05:20:00 GMT-0500 (Eastern Standard Time)","0:48","0:44","0:59","0:41","1:02"
"Tue Feb 14 2017 05:25:00 GMT-0500 (Eastern Standard Time)","0:48","0:43","0:55","0:39","1:01"
"Tue Feb 14 2017 05:30:00 GMT-0500 (Eastern Standard Time)","0:45","0:42","0:50","0:38","1:00"
"Tue Feb 14 2017 05:35:00 GMT-0500 (Eastern Standard Time)","0:45","0:42","0:50","0:38","1:00"
"Tue Feb 14 2017 05:40:00 GMT-0500 (Eastern Standard Time)","0:45","0:42","0:50","0:37","1:00"
"Tue Feb 14 2017 05:45:00 GMT-0500 (Eastern Standard Time)","0:45","0:42","0:51","0:37","1:00"
"Tue Feb 14 2017 05:50:00 GMT-0500 (Eastern Standard Time)","0:47","0:45","0:56","0:39","1:00"
"Tue Feb 14 2017 05:55:00 GMT-0500 (Eastern Standard Time)","0:52","0:45","0:56","0:38","1:01"
"Tue Feb 14 2017 06:00:00 GMT-0500 (Eastern Standard Time)","0:52","0:45","0:57","0:38","1:01"
"Tue Feb 14 2017 06:05:00 GMT-0500 (Eastern Standard Time)","0:55","0:47","1:00","0:40","1:02"
"Tue Feb 14 2017 06:10:00 GMT-0500 (Eastern Standard Time)","0:56","0:49","1:00","0:44","1:04"
"Tue Feb 14 2017 06:15:00 GMT-0500 (Eastern Standard Time)","0:56","0:51","1:01","0:45","1:04"
"Tue Feb 14 2017 06:20:00 GMT-0500 (Eastern Standard Time)","0:59","0:57","1:03","0:45","1:05"
"Tue Feb 14 2017 06:25:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:03","0:46","1:05"
"Tue Feb 14 2017 06:30:00 GMT-0500 (Eastern Standard Time)","1:00","1:00","1:08","0:47","1:13"
"Tue Feb 14 2017 06:35:00 GMT-0500 (Eastern Standard Time)","1:00","1:00","1:14","0:52","1:19"
"Tue Feb 14 2017 06:40:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:19","0:59","1:23"
"Tue Feb 14 2017 06:45:00 GMT-0500 (Eastern Standard Time)","1:10","1:03","1:20","1:00","1:26"
"Tue Feb 14 2017 06:50:00 GMT-0500 (Eastern Standard Time)","1:14","1:03","1:19","1:00","1:27"
"Tue Feb 14 2017 06:55:00 GMT-0500 (Eastern Standard Time)","1:18","1:05","1:21","1:01","1:30"
"Tue Feb 14 2017 07:00:00 GMT-0500 (Eastern Standard Time)","1:23","1:13","1:26","1:03","1:38"
"Tue Feb 14 2017 07:05:00 GMT-0500 (Eastern Standard Time)","1:29","1:15","1:31","1:03","1:43"
"Tue Feb 14 2017 07:10:00 GMT-0500 (Eastern Standard Time)","1:37","1:16","1:43","1:04","1:59"
"Tue Feb 14 2017 07:15:00 GMT-0500 (Eastern Standard Time)","1:36","1:15","1:43","1:04","2:01"
"Tue Feb 14 2017 07:20:00 GMT-0500 (Eastern Standard Time)","1:38","1:15","1:51","1:04","2:05"
"Tue Feb 14 2017 07:25:00 GMT-0500 (Eastern Standard Time)","1:38","1:14","1:59","1:03","2:09"
"Tue Feb 14 2017 07:30:00 GMT-0500 (Eastern Standard Time)","1:36","1:12","1:55","1:03","2:09"
"Tue Feb 14 2017 07:35:00 GMT-0500 (Eastern Standard Time)","1:36","1:14","1:52","1:03","2:07"
"Tue Feb 14 2017 07:40:00 GMT-0500 (Eastern Standard Time)","1:36","1:14","1:52","1:04","2:09"
"Tue Feb 14 2017 07:45:00 GMT-0500 (Eastern Standard Time)","1:27","1:14","1:51","1:03","2:04"
"Tue Feb 14 2017 07:50:00 GMT-0500 (Eastern Standard Time)","1:31","1:17","1:50","1:06","2:02"
"Tue Feb 14 2017 07:55:00 GMT-0500 (Eastern Standard Time)","1:40","1:24","1:51","1:05","2:12"
"Tue Feb 14 2017 08:00:00 GMT-0500 (Eastern Standard Time)","1:47","1:29","1:51","1:08","2:08"
"Tue Feb 14 2017 08:05:00 GMT-0500 (Eastern Standard Time)","1:49","1:34","1:52","1:14","2:14"
"Tue Feb 14 2017 08:10:00 GMT-0500 (Eastern Standard Time)","2:01","1:56","2:03","1:23","2:44"
"Tue Feb 14 2017 08:15:00 GMT-0500 (Eastern Standard Time)","2:36","2:07","2:21","1:47","3:11"
"Tue Feb 14 2017 08:20:00 GMT-0500 (Eastern Standard Time)","2:58","2:15","2:42","2:00","3:18"
"Tue Feb 14 2017 08:25:00 GMT-0500 (Eastern Standard Time)","2:39","2:15","2:23","2:00","3:10"
"Tue Feb 14 2017 08:30:00 GMT-0500 (Eastern Standard Time)","2:53","2:17","2:36","1:59","3:16"
"Tue Feb 14 2017 08:35:00 GMT-0500 (Eastern Standard Time)","3:12","2:20","3:14","2:13","3:30"
"Tue Feb 14 2017 08:40:00 GMT-0500 (Eastern Standard Time)","3:08","2:19","3:09","2:11","3:15"
"Tue Feb 14 2017 08:45:00 GMT-0500 (Eastern Standard Time)","3:07","2:21","3:22","2:15","3:44"
"Tue Feb 14 2017 08:50:00 GMT-0500 (Eastern Standard Time)","3:08","2:37","3:27","2:17","3:52"
"Tue Feb 14 2017 08:55:00 GMT-0500 (Eastern Standard Time)","3:07","2:33","3:16","2:14","3:37"
"Tue Feb 14 2017 09:00:00 GMT-0500 (Eastern Standard Time)","3:02","2:23","3:04","2:06","3:17"
"Tue Feb 14 2017 09:05:00 GMT-0500 (Eastern Standard Time)","2:41","2:16","2:38","1:59","2:55"
"Tue Feb 14 2017 09:10:00 GMT-0500 (Eastern Standard Time)","2:32","2:10","2:32","1:54","2:51"
"Tue Feb 14 2017 09:15:00 GMT-0500 (Eastern Standard Time)","2:28","2:09","2:30","1:59","2:48"
"Tue Feb 14 2017 09:20:00 GMT-0500 (Eastern Standard Time)","2:06","1:51","2:10","1:38","2:32"
"Tue Feb 14 2017 09:25:00 GMT-0500 (Eastern Standard Time)","1:56","1:43","1:57","1:28","2:13"
"Tue Feb 14 2017 09:30:00 GMT-0500 (Eastern Standard Time)","1:45","1:31","1:50","1:23","2:00"
"Tue Feb 14 2017 09:35:00 GMT-0500 (Eastern Standard Time)","1:40","1:29","1:40","1:20","1:51"
"Tue Feb 14 2017 09:40:00 GMT-0500 (Eastern Standard Time)","1:32","1:27","1:31","1:16","1:39"
"Tue Feb 14 2017 09:45:00 GMT-0500 (Eastern Standard Time)","1:29","1:24","1:29","1:10","1:30"
"Tue Feb 14 2017 09:50:00 GMT-0500 (Eastern Standard Time)","1:28","1:23","1:29","1:10","1:30"
"Tue Feb 14 2017 09:55:00 GMT-0500 (Eastern Standard Time)","1:17","1:09","1:23","1:01","1:28"
"Tue Feb 14 2017 10:00:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:03","0:57","1:24"
"Tue Feb 14 2017 10:05:00 GMT-0500 (Eastern Standard Time)","0:58","0:56","1:00","0:45","1:07"
"Tue Feb 14 2017 10:10:00 GMT-0500 (Eastern Standard Time)","0:58","0:52","1:00","0:45","1:06"
"Tue Feb 14 2017 10:15:00 GMT-0500 (Eastern Standard Time)","1:01","0:54","1:03","0:45","1:16"
"Tue Feb 14 2017 10:20:00 GMT-0500 (Eastern Standard Time)","1:01","0:53","1:02","0:45","1:08"
"Tue Feb 14 2017 10:25:00 GMT-0500 (Eastern Standard Time)","1:01","0:51","1:01","0:44","1:06"
"Tue Feb 14 2017 10:30:00 GMT-0500 (Eastern Standard Time)","1:00","0:51","1:01","0:44","1:07"
"Tue Feb 14 2017 10:35:00 GMT-0500 (Eastern Standard Time)","0:57","0:50","0:56","0:44","1:04"
"Tue Feb 14 2017 10:40:00 GMT-0500 (Eastern Standard Time)","0:57","0:50","0:59","0:45","1:03"
"Tue Feb 14 2017 10:45:00 GMT-0500 (Eastern Standard Time)","1:00","0:51","1:01","0:46","1:04"
"Tue Feb 14 2017 10:50:00 GMT-0500 (Eastern Standard Time)","1:00","0:51","1:02","0:46","1:05"
"Tue Feb 14 2017 10:55:00 GMT-0500 (Eastern Standard Time)","0:59","0:51","1:00","0:46","1:03"
"Tue Feb 14 2017 11:00:00 GMT-0500 (Eastern Standard Time)","0:59","0:54","1:00","0:47","1:04"
"Tue Feb 14 2017 11:05:00 GMT-0500 (Eastern Standard Time)","0:59","0:56","1:00","0:48","1:04"
"Tue Feb 14 2017 11:10:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:01","0:49","1:06"
"Tue Feb 14 2017 11:15:00 GMT-0500 (Eastern Standard Time)","1:01","0:59","1:02","0:47","1:06"
"Tue Feb 14 2017 11:20:00 GMT-0500 (Eastern Standard Time)","1:00","0:58","1:00","0:45","1:03"
"Tue Feb 14 2017 11:25:00 GMT-0500 (Eastern Standard Time)","0:59","0:59","1:00","0:47","1:02"
"Tue Feb 14 2017 11:30:00 GMT-0500 (Eastern Standard Time)","0:57","0:55","0:58","0:46","1:00"
"Tue Feb 14 2017 11:35:00 GMT-0500 (Eastern Standard Time)","0:55","0:53","0:59","0:47","1:00"
"Tue Feb 14 2017 11:40:00 GMT-0500 (Eastern Standard Time)","0:52","0:52","0:59","0:47","1:00"
"Tue Feb 14 2017 11:45:00 GMT-0500 (Eastern Standard Time)","0:54","0:55","0:59","0:47","1:02"
"Tue Feb 14 2017 11:50:00 GMT-0500 (Eastern Standard Time)","0:57","0:57","0:59","0:48","1:05"
"Tue Feb 14 2017 11:55:00 GMT-0500 (Eastern Standard Time)","0:51","0:50","0:55","0:45","1:02"
"Tue Feb 14 2017 12:00:00 GMT-0500 (Eastern Standard Time)","0:50","0:50","0:53","0:45","1:01"
"Tue Feb 14 2017 12:05:00 GMT-0500 (Eastern Standard Time)","0:55","0:53","0:59","0:45","1:04"
"Tue Feb 14 2017 12:10:00 GMT-0500 (Eastern Standard Time)","0:57","0:57","0:59","0:45","1:05"
"Tue Feb 14 2017 12:15:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:00","0:45","1:07"
"Tue Feb 14 2017 12:20:00 GMT-0500 (Eastern Standard Time)","0:59","0:58","0:59","0:45","1:03"
"Tue Feb 14 2017 12:25:00 GMT-0500 (Eastern Standard Time)","1:00","0:59","1:02","0:47","1:12"
"Tue Feb 14 2017 12:30:00 GMT-0500 (Eastern Standard Time)","1:02","1:00","1:09","0:50","1:19"
"Tue Feb 14 2017 12:35:00 GMT-0500 (Eastern Standard Time)","1:02","1:00","1:08","0:49","1:19"
"Tue Feb 14 2017 12:40:00 GMT-0500 (Eastern Standard Time)","1:01","0:59","1:03","0:46","1:16"
"Tue Feb 14 2017 12:45:00 GMT-0500 (Eastern Standard Time)","0:59","0:52","1:00","0:45","1:06"
"Tue Feb 14 2017 12:50:00 GMT-0500 (Eastern Standard Time)","1:00","0:52","1:01","0:46","1:09"
"Tue Feb 14 2017 12:55:00 GMT-0500 (Eastern Standard Time)","1:00","0:50","1:00","0:46","1:08"
"Tue Feb 14 2017 13:00:00 GMT-0500 (Eastern Standard Time)","0:57","0:48","1:00","0:44","1:05"
"Tue Feb 14 2017 13:05:00 GMT-0500 (Eastern Standard Time)","0:57","0:48","1:00","0:43","1:05"
"Tue Feb 14 2017 13:10:00 GMT-0500 (Eastern Standard Time)","0:58","0:52","1:00","0:45","1:09"
"Tue Feb 14 2017 13:15:00 GMT-0500 (Eastern Standard Time)","1:01","0:57","1:02","0:49","1:21"
"Tue Feb 14 2017 13:20:00 GMT-0500 (Eastern Standard Time)","1:01","0:56","1:05","0:48","1:22"
"Tue Feb 14 2017 13:25:00 GMT-0500 (Eastern Standard Time)","1:00","0:58","1:04","0:47","1:20"
"Tue Feb 14 2017 13:30:00 GMT-0500 (Eastern Standard Time)","1:00","1:01","1:05","0:49","1:24"
"Tue Feb 14 2017 13:35:00 GMT-0500 (Eastern Standard Time)","1:04","1:04","1:12","0:50","1:37"
"Tue Feb 14 2017 13:40:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:07","0:50","1:22"
"Tue Feb 14 2017 13:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:09","0:50","1:19"
"Tue Feb 14 2017 13:50:00 GMT-0500 (Eastern Standard Time)","1:06","1:01","1:09","0:49","1:20"
"Tue Feb 14 2017 13:55:00 GMT-0500 (Eastern Standard Time)","1:06","1:02","1:07","0:50","1:20"
"Tue Feb 14 2017 14:00:00 GMT-0500 (Eastern Standard Time)","1:08","1:04","1:08","0:53","1:22"
"Tue Feb 14 2017 14:05:00 GMT-0500 (Eastern Standard Time)","1:08","1:03","1:07","0:56","1:18"
"Tue Feb 14 2017 14:10:00 GMT-0500 (Eastern Standard Time)","1:07","1:03","1:06","0:59","1:15"
"Tue Feb 14 2017 14:15:00 GMT-0500 (Eastern Standard Time)","1:10","1:08","1:08","1:01","1:19"
"Tue Feb 14 2017 14:20:00 GMT-0500 (Eastern Standard Time)","1:10","1:07","1:08","1:01","1:18"
"Tue Feb 14 2017 14:25:00 GMT-0500 (Eastern Standard Time)","1:14","1:09","1:12","1:01","1:20"
"Tue Feb 14 2017 14:30:00 GMT-0500 (Eastern Standard Time)","1:13","1:09","1:12","1:01","1:21"
"Tue Feb 14 2017 14:35:00 GMT-0500 (Eastern Standard Time)","1:16","1:11","1:17","1:03","1:26"
"Tue Feb 14 2017 14:40:00 GMT-0500 (Eastern Standard Time)","1:14","1:09","1:15","1:02","1:21"
"Tue Feb 14 2017 14:45:00 GMT-0500 (Eastern Standard Time)","1:08","1:03","1:14","1:01","1:18"
"Tue Feb 14 2017 14:50:00 GMT-0500 (Eastern Standard Time)","1:07","1:03","1:12","1:01","1:17"
"Tue Feb 14 2017 14:55:00 GMT-0500 (Eastern Standard Time)","1:03","1:03","1:08","1:00","1:16"
"Tue Feb 14 2017 15:00:00 GMT-0500 (Eastern Standard Time)","1:04","1:03","1:08","1:00","1:16"
"Tue Feb 14 2017 15:05:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:03","0:58","1:14"
